ds,y,Store
2013-05-21,8645347.2,Store C
2013-05-22,7302282.0,Store C
2013-05-23,7451382.0,Store C
2013-05-24,7779765.6,Store C
2013-05-25,6967870.8,Store C
2013-05-26,242017.19999999998,Store C
2013-05-27,11933428.799999999,Store C
2013-05-28,10068374.4,Store C
2013-05-29,10662070.799999999,Store C
2013-05-30,4107388.8,Store C
2013-05-31,13096651.2,Store C
2013-06-01,8289300.0,Store C
2013-06-02,285772.8,Store C
2013-06-03,12173986.799999999,Store C
2013-06-04,10232200.799999999,Store C
2013-06-05,9219825.6,Store C
2013-06-06,9176001.6,Store C
2013-06-07,9561187.2,Store C
2013-06-08,7192550.399999999,Store C
2013-06-09,271500.0,Store C
2013-06-10,8000952.0,Store C
2013-06-11,7441710.0,Store C
2013-06-12,7153228.8,Store C
2013-06-13,7253048.399999999,Store C
2013-06-14,8264937.6,Store C
2013-06-15,7373798.399999999,Store C
2013-06-16,270078.0,Store C
2013-06-17,12229646.4,Store C
2013-06-18,9720343.2,Store C
2013-06-19,8692508.4,Store C
2013-06-20,8823973.2,Store C
2013-06-21,10087536.0,Store C
2013-06-22,7427295.6,Store C
2013-06-23,269529.6,Store C
2013-06-24,7813454.399999999,Store C
2013-06-25,6993397.2,Store C
2013-06-26,7233834.0,Store C
2013-06-27,7647565.199999999,Store C
2013-06-28,9150092.4,Store C
2013-06-29,8290945.199999999,Store C
2013-06-30,302622.0,Store C
2013-07-01,12901188.0,Store C
2013-07-02,10723926.0,Store C
2013-07-03,10100330.4,Store C
2013-07-04,10149990.0,Store C
2013-07-05,10061414.4,Store C
2013-07-06,7112443.2,Store C
2013-07-07,281242.8,Store C
2013-07-08,7983598.8,Store C
2013-07-09,7388608.8,Store C
2013-07-10,7498195.2,Store C
2013-07-11,7779818.399999999,Store C
2013-07-12,8039326.8,Store C
2013-07-13,7184821.2,Store C
2013-07-14,304298.39999999997,Store C
2013-07-15,13781763.6,Store C
2013-07-16,10989592.799999999,Store C
2013-07-17,9923001.6,Store C
2013-07-18,9711223.2,Store C
2013-07-19,10051771.2,Store C
2013-07-20,7130217.6,Store C
2013-07-21,282253.2,Store C
2013-07-22,7542745.2,Store C
2013-07-23,6920996.399999999,Store C
2013-07-24,7160106.0,Store C
2013-07-25,7278913.2,Store C
2013-07-26,7524800.399999999,Store C
2013-07-27,6538404.0,Store C
2013-07-28,278930.39999999997,Store C
2013-07-29,13559131.2,Store C
2013-07-30,12077418.0,Store C
2013-07-31,12352188.0,Store C
2013-08-01,10540182.0,Store C
2013-08-02,9702751.2,Store C
2013-08-03,7584996.0,Store C
2013-08-04,303417.6,Store C
2013-08-05,8603871.6,Store C
2013-08-06,7639658.399999999,Store C
2013-08-07,7697372.399999999,Store C
2013-08-08,7716524.399999999,Store C
2013-08-09,7907158.8,Store C
2013-08-10,7057854.0,Store C
2013-08-11,292029.6,Store C
2013-08-12,13364637.6,Store C
2013-08-13,11015388.0,Store C
2013-08-14,10211406.0,Store C
2013-08-15,8435444.4,Store C
2013-08-16,9764912.4,Store C
2013-08-17,6701484.0,Store C
2013-08-18,290151.6,Store C
2013-08-19,7669326.0,Store C
2013-08-20,7187798.399999999,Store C
2013-08-21,6836318.399999999,Store C
2013-08-22,6911985.6,Store C
2013-08-23,7243123.2,Store C
2013-08-24,6477492.0,Store C
2013-08-25,270218.39999999997,Store C
2013-08-26,12362906.4,Store C
2013-08-27,10076473.2,Store C
2013-08-28,9406269.6,Store C
2013-08-29,9564601.2,Store C
2013-08-30,11065892.4,Store C
2013-08-31,7749627.6,Store C
2013-09-01,301188.0,Store C
2013-09-02,8201895.6,Store C
2013-09-03,7587094.8,Store C
2013-09-04,7182972.0,Store C
2013-09-05,7012614.0,Store C
2013-09-06,7345647.6,Store C
2013-09-07,6954003.6,Store C
2013-09-08,270600.0,Store C
2013-09-09,13269620.4,Store C
2013-09-10,10736066.4,Store C
2013-09-11,9943072.799999999,Store C
2013-09-12,9715208.4,Store C
2013-09-13,10046035.2,Store C
2013-09-14,7073190.0,Store C
2013-09-15,268891.2,Store C
2013-09-16,7357087.2,Store C
2013-09-17,6942073.2,Store C
2013-09-18,6525831.6,Store C
2013-09-19,6956439.6,Store C
2013-09-20,7251321.6,Store C
2013-09-21,6894146.399999999,Store C
2013-09-22,244996.8,Store C
2013-09-23,11339217.6,Store C
2013-09-24,9506929.2,Store C
2013-09-25,8868675.6,Store C
2013-09-26,8987181.6,Store C
2013-09-27,9920875.2,Store C
2013-09-28,7494058.8,Store C
2013-09-29,274650.0,Store C
2013-09-30,9193171.2,Store C
2013-10-01,8012640.0,Store C
2013-10-02,8602671.6,Store C
2013-10-03,342621.6,Store C
2013-10-04,9835962.0,Store C
2013-10-05,7370425.2,Store C
2013-10-06,260751.59999999998,Store C
2013-10-07,13274880.0,Store C
2013-10-08,10738911.6,Store C
2013-10-09,9707674.799999999,Store C
2013-10-10,9371792.4,Store C
2013-10-11,9769845.6,Store C
2013-10-12,7444381.2,Store C
2013-10-13,272476.8,Store C
2013-10-14,7885686.0,Store C
2013-10-15,7037282.399999999,Store C
2013-10-16,7120606.8,Store C
2013-10-17,7033395.6,Store C
2013-10-18,7583482.8,Store C
2013-10-19,7042712.399999999,Store C
2013-10-20,250040.4,Store C
2013-10-21,11800647.6,Store C
2013-10-22,9513072.0,Store C
2013-10-23,8900040.0,Store C
2013-10-24,8854388.4,Store C
2013-10-25,9106869.6,Store C
2013-10-26,6893700.0,Store C
2013-10-27,261790.8,Store C
2013-10-28,6998178.0,Store C
2013-10-29,7374655.2,Store C
2013-10-30,8364004.8,Store C
2013-10-31,8169208.8,Store C
2013-11-01,4728590.399999999,Store C
2013-11-02,8892610.799999999,Store C
2013-11-03,211036.8,Store C
2013-11-04,12682077.6,Store C
2013-11-05,11167885.2,Store C
2013-11-06,9869696.4,Store C
2013-11-07,9542182.799999999,Store C
2013-11-08,10132596.0,Store C
2013-11-09,7880089.199999999,Store C
2013-11-10,225422.4,Store C
2013-11-11,7708533.6,Store C
2013-11-12,7203778.8,Store C
2013-11-13,7234412.399999999,Store C
2013-11-14,7368363.6,Store C
2013-11-15,8090384.399999999,Store C
2013-11-16,7927152.0,Store C
2013-11-17,233538.0,Store C
2013-11-18,12634338.0,Store C
2013-11-19,10675065.6,Store C
2013-11-20,8967015.6,Store C
2013-11-21,9701338.799999999,Store C
2013-11-22,9838927.2,Store C
2013-11-23,7911692.399999999,Store C
2013-11-24,237732.0,Store C
2013-11-25,8645769.6,Store C
2013-11-26,8008444.8,Store C
2013-11-27,8070501.6,Store C
2013-11-28,8714636.4,Store C
2013-11-29,10563922.799999999,Store C
2013-11-30,10337373.6,Store C
2013-12-01,264039.6,Store C
2013-12-02,15566928.0,Store C
2013-12-03,13098532.799999999,Store C
2013-12-04,12244644.0,Store C
2013-12-05,12356098.799999999,Store C
2013-12-06,10117770.0,Store C
2013-12-07,8677369.2,Store C
2013-12-08,228150.0,Store C
2013-12-09,9129091.2,Store C
2013-12-10,8949891.6,Store C
2013-12-11,8837532.0,Store C
2013-12-12,9024237.6,Store C
2013-12-13,9614780.4,Store C
2013-12-14,9525894.0,Store C
2013-12-15,256838.4,Store C
2013-12-16,18748257.599999998,Store C
2013-12-17,15664791.6,Store C
2013-12-18,14627608.799999999,Store C
2013-12-19,14088327.6,Store C
2013-12-20,14801395.2,Store C
2013-12-21,12198439.2,Store C
2013-12-22,316774.8,Store C
2013-12-23,17220067.2,Store C
2013-12-24,6279369.6,Store C
2013-12-25,171102.0,Store C
2013-12-26,226316.4,Store C
2013-12-27,9802281.6,Store C
2013-12-28,8071881.6,Store C
2013-12-29,271863.6,Store C
2013-12-30,12230562.0,Store C
2013-12-31,5441836.8,Store C
2014-01-01,141729.6,Store C
2014-01-02,8376667.199999999,Store C
2014-01-03,8429103.6,Store C
2014-01-04,7628710.8,Store C
2014-01-05,221886.0,Store C
2014-01-06,10394072.4,Store C
2014-01-07,12548318.4,Store C
2014-01-08,10371886.799999999,Store C
2014-01-09,9619970.4,Store C
2014-01-10,10258406.4,Store C
2014-01-11,7477414.8,Store C
2014-01-12,210892.8,Store C
2014-01-13,7307914.8,Store C
2014-01-14,6943010.399999999,Store C
2014-01-15,6935311.2,Store C
2014-01-16,6864319.2,Store C
2014-01-17,7599150.0,Store C
2014-01-18,7455637.2,Store C
2014-01-19,210933.6,Store C
2014-01-20,12778582.799999999,Store C
2014-01-21,10170248.4,Store C
2014-01-22,9564346.799999999,Store C
2014-01-23,9150681.6,Store C
2014-01-24,9422372.4,Store C
2014-01-25,7183240.8,Store C
2014-01-26,192183.6,Store C
2014-01-27,6827538.0,Store C
2014-01-28,6948722.399999999,Store C
2014-01-29,6971386.8,Store C
2014-01-30,7575681.6,Store C
2014-01-31,9523023.6,Store C
2014-02-01,8321004.0,Store C
2014-02-02,257928.0,Store C
2014-02-03,14109288.0,Store C
2014-02-04,11581766.4,Store C
2014-02-05,10148384.4,Store C
2014-02-06,9871515.6,Store C
2014-02-07,9690381.6,Store C
2014-02-08,7665247.199999999,Store C
2014-02-09,228271.19999999998,Store C
2014-02-10,7741692.0,Store C
2014-02-11,7268211.6,Store C
2014-02-12,7255737.6,Store C
2014-02-13,7416499.2,Store C
2014-02-14,8503968.0,Store C
2014-02-15,7552437.6,Store C
2014-02-16,228189.6,Store C
2014-02-17,12810379.2,Store C
2014-02-18,10449942.0,Store C
2014-02-19,9427101.6,Store C
2014-02-20,9286666.799999999,Store C
2014-02-21,9434775.6,Store C
2014-02-22,7348658.399999999,Store C
2014-02-23,222006.0,Store C
2014-02-24,7243202.399999999,Store C
2014-02-25,6836938.8,Store C
2014-02-26,7152537.6,Store C
2014-02-27,7207713.6,Store C
2014-02-28,9449168.4,Store C
2014-03-01,8506748.4,Store C
2014-03-02,270676.8,Store C
2014-03-03,12305652.0,Store C
2014-03-04,11054352.0,Store C
2014-03-05,10563561.6,Store C
2014-03-06,10133510.4,Store C
2014-03-07,10183548.0,Store C
2014-03-08,7291124.399999999,Store C
2014-03-09,224532.0,Store C
2014-03-10,7445740.8,Store C
2014-03-11,7087203.6,Store C
2014-03-12,6954111.6,Store C
2014-03-13,7078682.399999999,Store C
2014-03-14,7737080.399999999,Store C
2014-03-15,7572086.399999999,Store C
2014-03-16,255750.0,Store C
2014-03-17,12374043.6,Store C
2014-03-18,10111681.2,Store C
2014-03-19,9419880.0,Store C
2014-03-20,8615301.6,Store C
2014-03-21,9217978.799999999,Store C
2014-03-22,7412317.2,Store C
2014-03-23,261020.4,Store C
2014-03-24,7807908.0,Store C
2014-03-25,7091490.0,Store C
2014-03-26,7009135.2,Store C
2014-03-27,7229665.2,Store C
2014-03-28,8186486.399999999,Store C
2014-03-29,7498582.8,Store C
2014-03-30,248454.0,Store C
2014-03-31,14475519.6,Store C
2014-04-01,10937084.4,Store C
2014-04-02,9977336.4,Store C
2014-04-03,9858314.4,Store C
2014-04-04,10290006.0,Store C
2014-04-05,7872898.8,Store C
2014-04-06,267795.6,Store C
2014-04-07,7949647.199999999,Store C
2014-04-08,7497800.399999999,Store C
2014-04-09,7692276.0,Store C
2014-04-10,7829413.199999999,Store C
2014-04-11,8292301.199999999,Store C
2014-04-12,7665718.8,Store C
2014-04-13,289770.0,Store C
2014-04-14,14019766.799999999,Store C
2014-04-15,12802035.6,Store C
2014-04-16,12029820.0,Store C
2014-04-17,12428901.6,Store C
2014-04-18,266838.0,Store C
2014-04-19,10113610.799999999,Store C
2014-04-20,224158.8,Store C
2014-04-21,289185.6,Store C
2014-04-22,8366107.199999999,Store C
2014-04-23,7197211.2,Store C
2014-04-24,7246987.2,Store C
2014-04-25,7463946.0,Store C
2014-04-26,7162191.6,Store C
2014-04-27,263556.0,Store C
2014-04-28,12801489.6,Store C
2014-04-29,11348556.0,Store C
2014-04-30,13009248.0,Store C
2014-05-01,285692.39999999997,Store C
2014-05-02,13572838.799999999,Store C
2014-05-03,8220398.399999999,Store C
2014-05-04,273007.2,Store C
2014-05-05,12956475.6,Store C
2014-05-06,10888645.2,Store C
2014-05-07,10142188.799999999,Store C
2014-05-08,10027804.799999999,Store C
2014-05-09,10467175.2,Store C
2014-05-10,8193637.199999999,Store C
2014-05-11,291380.39999999997,Store C
2014-05-12,7660227.6,Store C
2014-05-13,7354352.399999999,Store C
2014-05-14,7369245.6,Store C
2014-05-15,7503494.399999999,Store C
2014-05-16,7818207.6,Store C
2014-05-17,7263225.6,Store C
2014-05-18,281743.2,Store C
2014-05-19,12125184.0,Store C
2014-05-20,9917238.0,Store C
2014-05-21,9272462.4,Store C
2014-05-22,9021351.6,Store C
2014-05-23,9812410.799999999,Store C
2014-05-24,7356978.0,Store C
2014-05-25,268916.39999999997,Store C
2014-05-26,7787292.0,Store C
2014-05-27,7543362.0,Store C
2014-05-28,9533270.4,Store C
2014-05-29,350704.8,Store C
2014-05-30,11816270.4,Store C
2014-05-31,8256727.199999999,Store C
2014-06-01,317604.0,Store C
2014-06-02,13995225.6,Store C
2014-06-03,11518222.799999999,Store C
2014-06-04,10568810.4,Store C
2014-06-05,10574774.4,Store C
2014-06-06,10628607.6,Store C
2014-06-07,8077452.0,Store C
2014-06-08,331186.8,Store C
2014-06-09,345817.2,Store C
2014-06-10,8899285.2,Store C
2014-06-11,8026516.8,Store C
2014-06-12,8327044.8,Store C
2014-06-13,8482006.799999999,Store C
2014-06-14,7889007.6,Store C
2014-06-15,285927.6,Store C
2014-06-16,12830444.4,Store C
2014-06-17,11154180.0,Store C
2014-06-18,10871406.0,Store C
2014-06-19,3969319.1999999997,Store C
2014-06-20,11620088.4,Store C
2014-06-21,7278946.8,Store C
2014-06-22,276801.6,Store C
2014-06-23,7925960.399999999,Store C
2014-06-24,7249164.0,Store C
2014-06-25,7173363.6,Store C
2014-06-26,6962989.2,Store C
2014-06-27,8293128.0,Store C
2014-06-28,7903842.0,Store C
2014-06-29,309015.6,Store C
2014-06-30,15970322.399999999,Store C
2014-07-01,9888060.0,Store C
2014-07-02,9250314.0,Store C
2014-07-03,8645594.4,Store C
2014-07-04,7822461.6,Store C
2014-07-05,6452620.8,Store C
2014-07-06,289707.6,Store C
2014-07-07,7271504.399999999,Store C
2014-07-08,6143259.6,Store C
2014-07-09,5951386.8,Store C
2014-07-10,6875162.399999999,Store C
2014-07-11,6949962.0,Store C
2014-07-12,6395548.8,Store C
2014-07-13,321756.0,Store C
2014-07-14,10329256.799999999,Store C
2014-07-15,9221992.799999999,Store C
2014-07-16,8613408.0,Store C
2014-07-17,8204611.199999999,Store C
2014-07-18,7976778.0,Store C
2014-07-19,5627122.8,Store C
2014-07-20,297710.39999999997,Store C
2014-07-21,6828942.0,Store C
2014-07-22,6329514.0,Store C
2014-07-23,6082544.399999999,Store C
2014-07-24,6214831.2,Store C
2014-07-25,6592101.6,Store C
2014-07-26,5864894.399999999,Store C
2014-07-27,293565.6,Store C
2014-07-28,10244254.799999999,Store C
2014-07-29,8788279.2,Store C
2014-07-30,8962395.6,Store C
2014-07-31,9941707.2,Store C
2014-08-01,9053662.799999999,Store C
2014-08-02,6360534.0,Store C
2014-08-03,327669.6,Store C
2014-08-04,10875300.0,Store C
2014-08-05,9036414.0,Store C
2014-08-06,8051533.199999999,Store C
2014-08-07,8127220.8,Store C
2014-08-08,7886234.399999999,Store C
2014-08-09,5926711.2,Store C
2014-08-10,299575.2,Store C
2014-08-11,7021087.2,Store C
2014-08-12,6338142.0,Store C
2014-08-13,6179901.6,Store C
2014-08-14,6474027.6,Store C
2014-08-15,6714154.8,Store C
2014-08-16,6025840.8,Store C
2014-08-17,306969.6,Store C
2014-08-18,11101153.2,Store C
2014-08-19,9238138.799999999,Store C
2014-08-20,8427357.6,Store C
2014-08-21,7939442.399999999,Store C
2014-08-22,7965982.8,Store C
2014-08-23,5949636.0,Store C
2014-08-24,298604.39999999997,Store C
2014-08-25,6900915.6,Store C
2014-08-26,6067639.2,Store C
2014-08-27,6200757.6,Store C
2014-08-28,6426733.2,Store C
2014-08-29,7875309.6,Store C
2014-08-30,6771660.0,Store C
2014-08-31,329860.8,Store C
2014-09-01,11684643.6,Store C
2014-09-02,9425692.799999999,Store C
2014-09-03,8604174.0,Store C
2014-09-04,8159796.0,Store C
2014-09-05,8290492.8,Store C
2014-09-06,6012914.399999999,Store C
2014-09-07,273738.0,Store C
2014-09-08,6786362.399999999,Store C
2014-09-09,6311834.399999999,Store C
2014-09-10,6264800.399999999,Store C
2014-09-11,6346222.8,Store C
2014-09-12,6575745.6,Store C
2014-09-13,6161482.8,Store C
2014-09-14,292251.6,Store C
2014-09-15,10469205.6,Store C
2014-09-16,8629360.799999999,Store C
2014-09-17,7816491.6,Store C
2014-09-18,7676972.399999999,Store C
2014-09-19,7860636.0,Store C
2014-09-20,5898805.2,Store C
2014-09-21,290762.39999999997,Store C
2014-09-22,6333174.0,Store C
2014-09-23,5972546.399999999,Store C
2014-09-24,5767190.399999999,Store C
2014-09-25,5963499.6,Store C
2014-09-26,6384883.2,Store C
2014-09-27,5970463.2,Store C
2014-09-28,264770.39999999997,Store C
2014-09-29,10257943.2,Store C
2014-09-30,10672545.6,Store C
2014-10-01,9242800.799999999,Store C
2014-10-02,9786950.4,Store C
2014-10-03,369585.6,Store C
2014-10-04,7711299.6,Store C
2014-10-05,270955.2,Store C
2014-10-06,10834360.799999999,Store C
2014-10-07,8799340.799999999,Store C
2014-10-08,8243720.399999999,Store C
2014-10-09,8180169.6,Store C
2014-10-10,8456884.799999999,Store C
2014-10-11,6228231.6,Store C
2014-10-12,288507.6,Store C
2014-10-13,6535176.0,Store C
2014-10-14,6256492.8,Store C
2014-10-15,6132481.2,Store C
2014-10-16,6215335.2,Store C
2014-10-17,6539623.2,Store C
2014-10-18,5934879.6,Store C
2014-10-19,245989.19999999998,Store C
2014-10-20,9694596.0,Store C
2014-10-21,8012848.8,Store C
2014-10-22,7355798.399999999,Store C
2014-10-23,7756328.399999999,Store C
2014-10-24,7827946.8,Store C
2014-10-25,5873644.8,Store C
2014-10-26,263230.8,Store C
2014-10-27,6610009.2,Store C
2014-10-28,6196506.0,Store C
2014-10-29,6342018.0,Store C
2014-10-30,7526271.6,Store C
2014-10-31,7327694.399999999,Store C
2014-11-01,4226874.0,Store C
2014-11-02,256489.19999999998,Store C
2014-11-03,11944551.6,Store C
2014-11-04,9817544.4,Store C
2014-11-05,8991601.2,Store C
2014-11-06,8620869.6,Store C
2014-11-07,8757937.2,Store C
2014-11-08,6755307.6,Store C
2014-11-09,213328.8,Store C
2014-11-10,9714367.2,Store C
2014-11-11,8499774.0,Store C
2014-11-12,8023627.199999999,Store C
2014-11-13,8100216.0,Store C
2014-11-14,8477862.0,Store C
2014-11-15,6691714.8,Store C
2014-11-16,244143.59999999998,Store C
2014-11-17,7019682.0,Store C
2014-11-18,6441044.399999999,Store C
2014-11-19,5866518.0,Store C
2014-11-20,6691053.6,Store C
2014-11-21,6979816.8,Store C
2014-11-22,6627033.6,Store C
2014-11-23,237957.59999999998,Store C
2014-11-24,10824378.0,Store C
2014-11-25,9442509.6,Store C
2014-11-26,9021939.6,Store C
2014-11-27,9441012.0,Store C
2014-11-28,11007266.4,Store C
2014-11-29,8766656.4,Store C
2014-11-30,290467.2,Store C
2014-12-01,12332365.2,Store C
2014-12-02,10612586.4,Store C
2014-12-03,9909622.799999999,Store C
2014-12-04,10264850.4,Store C
2014-12-05,11762227.2,Store C
2014-12-06,7775281.199999999,Store C
2014-12-07,235762.8,Store C
2014-12-08,7872018.0,Store C
2014-12-09,7595674.8,Store C
2014-12-10,7091762.399999999,Store C
2014-12-11,7388332.8,Store C
2014-12-12,7801453.199999999,Store C
2014-12-13,8135071.199999999,Store C
2014-12-14,262404.0,Store C
2014-12-15,14560057.2,Store C
2014-12-16,12745272.0,Store C
2014-12-17,11380063.2,Store C
2014-12-18,11769854.4,Store C
2014-12-19,11422186.799999999,Store C
2014-12-20,9547693.2,Store C
2014-12-21,311097.6,Store C
2014-12-22,13209169.2,Store C
2014-12-23,12854548.799999999,Store C
2014-12-24,5535259.2,Store C
2014-12-25,186463.19999999998,Store C
2014-12-26,246285.59999999998,Store C
2014-12-27,6852350.399999999,Store C
2014-12-28,261685.19999999998,Store C
2014-12-29,8749711.2,Store C
2014-12-30,9198891.6,Store C
2014-12-31,4674709.2,Store C
2015-01-01,156194.4,Store C
2015-01-02,9073717.2,Store C
2015-01-03,7380373.2,Store C
2015-01-04,236631.59999999998,Store C
2015-01-05,13564566.0,Store C
2015-01-06,8149777.199999999,Store C
2015-01-07,10346228.4,Store C
2015-01-08,9175974.0,Store C
2015-01-09,9534464.4,Store C
2015-01-10,7533290.399999999,Store C
2015-01-11,220040.4,Store C
2015-01-12,11808796.799999999,Store C
2015-01-13,10246282.799999999,Store C
2015-01-14,9458028.0,Store C
2015-01-15,9329922.0,Store C
2015-01-16,10147377.6,Store C
2015-01-17,7830830.399999999,Store C
2015-01-18,234933.6,Store C
2015-01-19,7663669.199999999,Store C
2015-01-20,6892994.399999999,Store C
2015-01-21,7058454.0,Store C
2015-01-22,7120695.6,Store C
2015-01-23,7591399.199999999,Store C
2015-01-24,6973642.8,Store C
2015-01-25,214833.6,Store C
2015-01-26,11282163.6,Store C
2015-01-27,10070810.4,Store C
2015-01-28,9516044.4,Store C
2015-01-29,9628879.2,Store C
2015-01-30,11345944.799999999,Store C
2015-01-31,8825516.4,Store C
2015-02-01,270667.2,Store C
2015-02-02,12349406.4,Store C
2015-02-03,10685616.0,Store C
2015-02-04,9763288.799999999,Store C
2015-02-05,9568699.2,Store C
2015-02-06,10127744.4,Store C
2015-02-07,7913602.8,Store C
2015-02-08,249850.8,Store C
2015-02-09,7772636.399999999,Store C
2015-02-10,7614106.8,Store C
2015-02-11,7672194.0,Store C
2015-02-12,7381291.2,Store C
2015-02-13,8654828.4,Store C
2015-02-14,8041633.199999999,Store C
2015-02-15,260708.4,Store C
2015-02-16,11186395.2,Store C
2015-02-17,9959368.799999999,Store C
2015-02-18,9670068.0,Store C
2015-02-19,9637407.6,Store C
2015-02-20,9713341.2,Store C
2015-02-21,7549106.399999999,Store C
2015-02-22,239302.8,Store C
2015-02-23,7181976.0,Store C
2015-02-24,7226383.2,Store C
2015-02-25,7234036.8,Store C
2015-02-26,7766061.6,Store C
2015-02-27,9334734.0,Store C
2015-02-28,8906094.0,Store C
2015-03-01,274730.39999999997,Store C
2015-03-02,13119775.2,Store C
2015-03-03,11081905.2,Store C
2015-03-04,10106016.0,Store C
2015-03-05,9916024.799999999,Store C
2015-03-06,10205409.6,Store C
2015-03-07,7878024.0,Store C
2015-03-08,241609.19999999998,Store C
2015-03-09,8118034.8,Store C
2015-03-10,7453225.2,Store C
2015-03-11,7526430.0,Store C
2015-03-12,7651506.0,Store C
2015-03-13,8330512.8,Store C
2015-03-14,7951196.399999999,Store C
2015-03-15,293406.0,Store C
2015-03-16,13052812.799999999,Store C
2015-03-17,10551463.2,Store C
2015-03-18,9591922.799999999,Store C
2015-03-19,9688657.2,Store C
2015-03-20,9949317.6,Store C
2015-03-21,7677712.8,Store C
2015-03-22,283022.39999999997,Store C
2015-03-23,8146600.8,Store C
2015-03-24,7471630.8,Store C
2015-03-25,7288540.8,Store C
2015-03-26,7635280.8,Store C
2015-03-27,8493610.799999999,Store C
2015-03-28,8194911.6,Store C
2015-03-29,271490.39999999997,Store C
2015-03-30,14845743.6,Store C
2015-03-31,13467495.6,Store C
2015-04-01,13322436.0,Store C
2015-04-02,13680536.4,Store C
2015-04-03,290967.6,Store C
2015-04-04,11239869.6,Store C
2015-04-05,260653.19999999998,Store C
2015-04-06,327505.2,Store C
2015-04-07,9475386.0,Store C
2015-04-08,8148778.8,Store C
2015-04-09,7872570.0,Store C
2015-04-10,8003086.8,Store C
2015-04-11,7734598.8,Store C
2015-04-12,293947.2,Store C
2015-04-13,13290002.4,Store C
2015-04-14,10999266.0,Store C
2015-04-15,9603013.2,Store C
2015-04-16,10076010.0,Store C
2015-04-17,10485992.4,Store C
2015-04-18,7883023.199999999,Store C
2015-04-19,284810.39999999997,Store C
2015-04-20,7906635.6,Store C
2015-04-21,7247356.8,Store C
2015-04-22,7298634.0,Store C
2015-04-23,7384222.8,Store C
2015-04-24,7641072.0,Store C
2015-04-25,7566541.199999999,Store C
2015-04-26,280911.6,Store C
2015-04-27,12726600.0,Store C
2015-04-28,11163576.0,Store C
2015-04-29,11421243.6,Store C
2015-04-30,13593416.4,Store C
2015-05-01,317077.2,Store C
2015-05-02,10517980.799999999,Store C
2015-05-03,299048.39999999997,Store C
2015-05-04,13195087.2,Store C
2015-05-05,10534713.6,Store C
2015-05-06,10360292.4,Store C
2015-05-07,10260739.2,Store C
2015-05-08,10398614.4,Store C
2015-05-09,8588473.2,Store C
2015-05-10,302064.0,Store C
2015-05-11,8079154.8,Store C
2015-05-12,8023532.399999999,Store C
2015-05-13,9777512.4,Store C
2015-05-14,347096.39999999997,Store C
2015-05-15,10315828.799999999,Store C
2015-05-16,7797416.399999999,Store C
2015-05-17,306816.0,Store C
2015-05-18,12723888.0,Store C
2015-05-19,10711192.799999999,Store C
2015-05-20,10026596.4,Store C
2015-05-21,9874093.2,Store C
2015-05-22,10022737.2,Store C
2015-05-23,8128578.0,Store C
2015-05-24,313662.0,Store C
2015-05-25,359367.6,Store C
2015-05-26,9331695.6,Store C
2015-05-27,8251731.6,Store C
2015-05-28,8369751.6,Store C
2015-05-29,10047384.0,Store C
2015-05-30,9056122.799999999,Store C
2015-05-31,334428.0,Store C
2015-06-01,14092338.0,Store C
2015-06-02,11910231.6,Store C
2015-06-03,11678149.2,Store C
2015-06-04,4241077.2,Store C
2015-06-05,11669871.6,Store C
2015-06-06,7774221.6,Store C
2015-06-07,314996.39999999997,Store C
2015-06-08,8840137.2,Store C
2015-06-09,8239188.0,Store C
2015-06-10,7829689.199999999,Store C
2015-06-11,7863697.199999999,Store C
2015-06-12,7927717.199999999,Store C
2015-06-13,7812313.199999999,Store C
2015-06-14,323439.6,Store C
2015-06-15,13884120.0,Store C
2015-06-16,11564096.4,Store C
2015-06-17,10342173.6,Store C
2015-06-18,9829629.6,Store C
2015-06-19,10149902.4,Store C
2015-06-20,7668793.199999999,Store C
2015-06-21,299818.8,Store C
2015-06-22,7863045.6,Store C
2015-06-23,7550846.399999999,Store C
2015-06-24,7508908.8,Store C
2015-06-25,7454116.8,Store C
2015-06-26,7961624.399999999,Store C
2015-06-27,7845976.8,Store C
2015-06-28,315202.8,Store C
2015-06-29,14300006.4,Store C
2015-06-30,13780718.4,Store C
2015-07-01,10787606.4,Store C
2015-07-02,10135551.6,Store C
2015-07-03,10236465.6,Store C
2015-07-04,7265131.2,Store C
2015-07-05,323097.6,Store C
2015-07-06,9048567.6,Store C
2015-07-07,7671628.8,Store C
2015-07-08,8298750.0,Store C
2015-07-09,8325818.399999999,Store C
2015-07-10,8477890.799999999,Store C
2015-07-11,7514426.399999999,Store C
2015-07-12,332456.39999999997,Store C
2015-07-13,13009520.4,Store C
2015-07-14,11208486.0,Store C
2015-07-15,10507364.4,Store C
2015-07-16,10048647.6,Store C
2015-07-17,9539204.4,Store C
2015-07-18,7738778.399999999,Store C
2015-07-19,358101.6,Store C
2015-07-20,8807185.2,Store C
2015-07-21,7627778.399999999,Store C
2015-07-22,7332465.6,Store C
2015-07-23,8024481.6,Store C
2015-07-24,7921590.0,Store C
2015-07-25,7225999.2,Store C
2015-07-26,343038.0,Store C
2015-07-27,12848750.4,Store C
2015-07-28,10938087.6,Store C
2015-07-29,10199954.4,Store C
2015-07-30,10558624.799999999,Store C
2015-07-31,12131690.4,Store C
2013-01-01,116682.0,Store C
2013-01-02,8339794.8,Store C
2013-01-03,7617384.0,Store C
2013-01-04,7966744.8,Store C
2013-01-05,7141911.6,Store C
